Date,Shift,GarmentType,TargetUnits,EmployeeIDs,DefectsCount,MachineID,Make,Model,Assigned (Yes/No)
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M013,Brother,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M014,Singer,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M015,Juki,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M016,Singer,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M017,Singer,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M018,Singer,B2000,Yes
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M019,Brother,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M020,Singer,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M021,Brother,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M022,Singer,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M023,Brother,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M024,Brother,S1000,Yes
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M025,Singer,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M026,Juki,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M027,Singer,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M028,Brother,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M029,Brother,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M030,Juki,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M031,Brother,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M032,Singer,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M033,Brother,J3000,Yes
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M034,Juki,B2000,Yes
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M035,Juki,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M036,Juki,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M037,Juki,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M038,Singer,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M039,Brother,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M040,Brother,S1000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M041,Juki,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M042,Brother,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M043,Brother,B2000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M044,Juki,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M045,Brother,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M046,Juki,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M047,Brother,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M048,Singer,B2000,Yes
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M049,Juki,J3000,No
2023-10-20,Night,Jacket,360,"E031, E041, E005, E003, E038, E014, E034, E011, E032, E023",23,M050,Juki,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M001,Juki,B2000,Yes
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M002,Singer,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M003,Singer,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M004,Juki,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M005,Singer,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M006,Singer,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M007,Juki,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M008,Brother,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M009,Brother,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M010,Brother,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M011,Juki,S1000,Yes
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M012,Singer,S1000,Yes
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M013,Brother,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M014,Brother,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M015,Juki,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M016,Brother,B2000,Yes
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M017,Brother,S1000,Yes
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M018,Singer,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M019,Brother,J3000,Yes
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M020,Brother,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M021,Juki,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M022,Juki,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M023,Singer,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M024,Singer,B2000,Yes
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M025,Brother,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M026,Brother,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M027,Singer,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M028,Juki,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M029,Singer,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M030,Singer,J3000,Yes
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M031,Singer,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M032,Singer,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M033,Singer,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M034,Singer,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M035,Brother,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M036,Juki,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M037,Juki,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M038,Singer,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M039,Brother,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M040,Juki,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M041,Juki,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M042,Brother,J3000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M043,Brother,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M044,Singer,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M045,Singer,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M046,Singer,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M047,Juki,B2000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M048,Brother,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M049,Brother,S1000,No
2023-10-21,Day,Shirt,533,"E046, E009, E037, E002, E019, E012, E038, E029, E013, E039",8,M050,Singer,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M001,Juki,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M002,Juki,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M003,Juki,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M004,Brother,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M005,Singer,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M006,Brother,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M007,Juki,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M008,Brother,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M009,Brother,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M010,Juki,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M011,Brother,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M012,Juki,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M013,Brother,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M014,Singer,B2000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M015,Singer,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M016,Singer,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M017,Brother,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M018,Singer,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M019,Brother,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M020,Brother,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M021,Brother,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M022,Brother,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M023,Singer,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M024,Brother,S1000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M025,Singer,S1000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M026,Brother,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M027,Singer,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M028,Brother,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M029,Brother,S1000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M030,Singer,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M031,Juki,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M032,Juki,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M033,Brother,B2000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M034,Brother,B2000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M035,Juki,J3000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M036,Brother,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M037,Brother,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M038,Brother,S1000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M039,Singer,B2000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M040,Singer,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M041,Juki,S1000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M042,Singer,J3000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M043,Brother,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M044,Juki,S1000,Yes
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M045,Juki,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M046,Brother,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M047,Brother,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M048,Singer,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M049,Brother,B2000,No
2023-10-21,Night,Jeans,549,"E002, E002, E023, E027, E014, E039, E013, E049, E044, E005",22,M050,Singer,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M001,Brother,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M002,Singer,J3000,Yes
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M003,Singer,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M004,Brother,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M005,Singer,J3000,Yes
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M006,Juki,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M007,Brother,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M008,Singer,J3000,Yes
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M009,Brother,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M010,Juki,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M011,Singer,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M012,Brother,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M013,Brother,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M014,Singer,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M015,Singer,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M016,Juki,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M017,Juki,B2000,Yes
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M018,Brother,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M019,Brother,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M020,Singer,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M021,Juki,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M022,Juki,J3000,Yes
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M023,Singer,S1000,Yes
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M024,Singer,B2000,Yes
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M025,Brother,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M026,Brother,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M027,Singer,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M028,Juki,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M029,Singer,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M030,Brother,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M031,Juki,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M032,Juki,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M033,Brother,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M034,Brother,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M035,Juki,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M036,Juki,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M037,Singer,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M038,Brother,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M039,Singer,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M040,Singer,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M041,Singer,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M042,Juki,J3000,Yes
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M043,Singer,B2000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M044,Brother,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M045,Singer,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M046,Juki,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M047,Juki,S1000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M048,Brother,J3000,No
2023-10-22,Day,T-Shirt,333,"E046, E022, E050, E010, E020, E004, E034, E041, E002, E049",7,M049,Juki,J3000,No
